asset,date,source_file,timestamp_unit,start_time,end_time,duration_seconds,preview_duplicate_timestamps,sampling_k,input_rows,sampled_rows,retained_rows,zero_delta_count,zero_delta_ratio,duplicate_timestamp_count,bit_count,bits_per_second,p0,p1,shannon_entropy,lag1_autocorrelation,monobit_z,monobit_pvalue,runs_count,runs_z,runs_pvalue,longest_run_0,longest_run_1
BNBUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.389785+00:00,2026-01-31T23:59:59.421880+00:00,2678399.032095,0,500,9400687,18802,18673,128,0.006807786405701521,0,18673,0.006971702041496887,0.5003480961816527,0.49965190381834734,0.9999996503745096,0.02249316952586289,0.09513411965729748,0.9242082974005763,9127,-3.0808996383406098,0.0020637619794171857,15,12
BNBUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.002674+00:00,2026-02-28T23:59:56.402770+00:00,2419196.400096,0,500,12973782,25948,25794,153,0.005896408201017419,0,25794,0.010662218246925478,0.5065131425913003,0.4934868574086997,0.9998775953292995,0.007625409659760677,2.092087909566375,0.0364306525007958,12797,-1.2307238891207164,0.2184261501553121,15,14
BNBUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:01.627402+00:00,2026-03-31T23:59:57.197732+00:00,2678395.57033,2,500,8571739,17144,17020,123,0.00717452169855343,0,17020,0.006354550533363897,0.5017626321974148,0.4982373678025852,0.9999910354430182,-7.160547908279694e-05,0.45990853839625195,0.6455818712448094,8511,0.001621366980110766,0.9987063368859777,15,12
BTCUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.039409+00:00,2026-01-31T23:59:59.765674+00:00,2678399.726265,0,500,30712691,61426,61112,313,0.005095562139810504,20,61112,0.02281660926138909,0.5033544966618667,0.4966455033381333,0.9999675314779131,0.08539353275570097,1.6585195997427116,0.09721263483212979,27946,-21.113872572697154,5.930830866369239e-99,34,25
BTCUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.006539+00:00,2026-02-28T23:59:59.996711+00:00,2419199.990172,0,500,52474665,104950,104785,164,0.0015626488804192473,79,104785,0.04331390559924316,0.504995944075965,0.4950040559240349,0.9999279810313217,0.05241340979339199,3.2344252804896976,0.0012188780916839602,49642,-16.969497582989014,1.3810858022421269e-64,15,17
BTCUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.005709+00:00,2026-03-31T23:59:59.618442+00:00,2678399.612733,0,500,38348867,76698,76583,114,0.001486349057341782,65,76583,0.028592820741134974,0.5031142681796221,0.4968857318203779,0.999972015383523,0.0578097850117752,1.7236623344957944,0.08476881837866498,36077,-16.001619978797073,1.2449308259196872e-57,18,23
DOGEUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.293938+00:00,2026-01-31T23:59:59.449385+00:00,2678399.155447,0,500,5141718,10284,10119,164,0.015947102294826914,0,10119,0.0037780029833944717,0.5043976677537306,0.4956023322462694,0.9999441973319203,0.012374911376671967,0.8847512984811313,0.37629078150495293,4997,-1.254887689819429,0.2095195334158115,17,13
DOGEUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.009013+00:00,2026-02-28T23:59:58.295938+00:00,2419198.286925,0,500,5142195,10285,10102,182,0.017695673310646573,0,10102,0.00417576353893689,0.509998020194021,0.49000197980597904,0.9997115560069835,-0.001889654914914729,2.00977614633682,0.044454886515551795,5059,0.17955966849318322,0.8574982698458167,13,14
DOGEUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.003065+00:00,2026-03-31T23:59:59.277849+00:00,2678399.274784,0,500,4140164,8281,8127,153,0.018476029465040456,0,8127,0.003034275015122756,0.5068290882244371,0.49317091177556294,0.9998654314772809,0.003752100476192239,1.2312829024334853,0.21821707427243028,4048,-0.3493266644298033,0.7268440825055209,12,15
ETHUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:01.317428+00:00,2026-01-31T23:59:59.498336+00:00,2678398.180908,0,500,28926906,57854,57651,202,0.003491547689010267,3,57651,0.021524432181497306,0.5016391736483322,0.4983608263516678,0.9999922472596364,0.03652032395859978,0.7871515985307874,0.4311931270892076,27773,-8.772872454645963,1.741652773279947e-18,18,19
ETHUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.015509+00:00,2026-02-28T23:59:58.266547+00:00,2419198.251038,1,500,46252798,92506,92122,383,0.004140271982357901,12,92122,0.03807955795291825,0.5023338616182889,0.4976661383817112,0.9999842834826845,0.023241600911186894,1.4167289761024726,0.156562181891292,44990,-7.057455742059172,1.6957874957185606e-12,16,17
ETHUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.002784+00:00,2026-03-31T23:59:59.002620+00:00,2678398.999836,0,500,33102610,66206,65932,273,0.004123493338972299,1,65932,0.024616197961557278,0.5018048898865497,0.49819511011345025,0.9999906004535004,0.023966896692733317,0.9268913560917993,0.3539829456192903,32176,-6.157882433875016,7.372405086302368e-10,15,19
SOLUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.629785+00:00,2026-01-31T23:59:59.496291+00:00,2678398.866506,0,500,8257608,16516,16059,456,0.02760959069992734,0,16059,0.005995746264987461,0.507192228656828,0.49280777134317205,0.9998507389526541,0.0036530324367738346,1.82285754776793,0.06832496903112362,7999,-0.47103428384039076,0.6376162525106697,14,13
