asset,date,source_file,timestamp_unit,start_time,end_time,duration_seconds,preview_duplicate_timestamps,sampling_k,input_rows,sampled_rows,retained_rows,zero_delta_count,zero_delta_ratio,duplicate_timestamp_count,bit_count,bits_per_second,p0,p1,shannon_entropy,lag1_autocorrelation,monobit_z,monobit_pvalue,runs_count,runs_z,runs_pvalue,longest_run_0,longest_run_1
BNBUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.389785+00:00,2026-01-31T23:59:59.421880+00:00,2678399.032095,0,5000,9400687,1881,1875,5,0.002658160552897395,0,1875,0.0007000450558456951,0.4992,0.5008,0.9999981533495598,-0.03628840052558552,0.06928203230275509,0.9447651275131641,972,1.5478265652843555,0.1216640587326735,12,8
BNBUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.002674+00:00,2026-02-28T23:59:56.402770+00:00,2419196.400096,0,5000,12973782,2595,2586,8,0.0030828516377649326,0,2586,0.0010689500033554038,0.5112142304717711,0.48878576952822894,0.999637105901118,-0.0024387395457393514,1.140548435940116,0.25405788559178766,1296,0.10431192000048563,0.916921818727036,10,9
BNBUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:01.627402+00:00,2026-03-31T23:59:57.197732+00:00,2678395.57033,2,5000,8571739,1715,1713,1,0.0005830903790087463,0,1713,0.0006395619896387987,0.5026269702276708,0.4973730297723292,0.9999800879105623,-0.050262346027475285,0.21745221106733673,0.8278559459300099,900,2.0555149778304935,0.039829290499449166,8,10
BTCUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.039409+00:00,2026-01-31T23:59:59.765674+00:00,2678399.726265,0,5000,30712691,6143,6141,1,0.00016278691193228064,0,6141,0.00229278697267624,0.5033382185311839,0.4966617814688162,0.9999678458311192,0.018523038858582412,0.523195871120057,0.6008379544093432,3014,-1.4641920399472426,0.14314148454304695,14,10
BTCUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.006539+00:00,2026-02-28T23:59:59.996711+00:00,2419199.990172,0,5000,52474665,10495,10491,3,0.00028585040495474035,0,10491,0.004336557557299805,0.5125345534267467,0.48746544657325325,0.9995466143557724,-0.006547907198740517,2.5677178782858494,0.010237043391183573,5277,0.6603712443998199,0.5090156207519161,13,11
BTCUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.005709+00:00,2026-03-31T23:59:59.618442+00:00,2678399.612733,0,5000,38348867,7670,7667,2,0.0002607561929595828,0,7667,0.002862530282468457,0.4938046171905569,0.5061953828094431,0.99988924790737,0.024374061093895488,1.0849528716926753,0.2779425290835903,3740,-2.1455111555891806,0.03191200045587962,12,12
DOGEUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.293938+00:00,2026-01-31T23:59:59.449385+00:00,2678399.155447,0,5000,5141718,1029,1027,1,0.0009718172983479105,0,1027,0.0003834379942628839,0.49269717624148,0.50730282375852,0.9998461131123297,-0.01581072735689128,0.4680648595607224,0.6397382079691332,522,0.47523433082769273,0.6346199598245844,9,7
DOGEUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.009013+00:00,2026-02-28T23:59:58.295938+00:00,2419198.286925,0,5000,5142195,1029,1023,5,0.004859086491739553,0,1023,0.0004228673629313441,0.5034213098729228,0.4965786901270772,0.9999662252031886,0.019524450565408625,0.21885688981825285,0.8267615292656336,502,-0.6554245542109555,0.5121944467649882,11,12
DOGEUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.003065+00:00,2026-03-31T23:59:59.277849+00:00,2678399.274784,0,5000,4140164,829,824,4,0.0048250904704463205,0,824,0.00030764643933322883,0.5,0.5,1.0,-0.02794510192993643,0.0,1.0,424,0.7668723579138763,0.4431574099523501,10,8
ETHUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:01.317428+00:00,2026-01-31T23:59:59.498336+00:00,2678398.180908,0,5000,28926906,5786,5779,6,0.0010369858278603526,0,5779,0.0021576328871463274,0.513064544038761,0.486935455961239,0.9995074588985766,0.007966985370860068,1.9863263326316327,0.04699710056698916,2865,-0.6194540974225813,0.5356172524942253,12,10
ETHUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.015509+00:00,2026-02-28T23:59:58.266547+00:00,2419198.251038,1,5000,46252798,9251,9244,6,0.0006485785320505892,0,9244,0.003821100646064744,0.5085460839463436,0.4914539160536564,0.9997892536840376,0.0034917666973805165,1.6433388351294353,0.10031284751491124,4605,-0.3464633745353752,0.7289945046115904,12,13
ETHUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.002784+00:00,2026-03-31T23:59:59.002620+00:00,2678398.999836,0,5000,33102610,6621,6606,14,0.002114484216885667,0,6606,0.002466398770461193,0.4953072963972146,0.5046927036027854,0.9999364585443631,-0.0038734423635105684,0.7628205862097476,0.4455704021274605,3316,0.30249431728382614,0.762275264831323,12,12
SOLUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.629785+00:00,2026-01-31T23:59:59.496291+00:00,2678398.866506,0,5000,8257608,1652,1633,18,0.010895883777239709,0,1633,0.000609692611664769,0.51316595223515,0.48683404776484995,0.9994997820365435,-0.04852166427362763,1.0640826529094922,0.2872912585309343,856,1.9354050621338523,0.052940608613821716,16,7
SOLUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.004197+00:00,2026-02-28T23:59:58.990921+00:00,2419198.986724,4,5000,8564358,1713,1696,16,0.009340338587273789,0,1696,0.000701058494694836,0.5029481132075472,0.4970518867924528,0.9999749218576115,-0.03484394296626913,0.24282146558931603,0.808143706019941,878,1.4102613413188294,0.15846252904107552,9,9
SOLUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.004999+00:00,2026-03-31T23:59:58.659385+00:00,2678398.654386,0,5000,6495127,1300,1293,6,0.004615384615384616,0,1293,0.00048275113858896757,0.5073472544470224,0.49265274555297756,0.9998442348398551,-0.009529835864396341,0.5283896942473919,0.5972288889318422,653,0.3138635361301382,0.753624685875633,8,13
