asset,date,source_file,timestamp_unit,start_time,end_time,duration_seconds,preview_duplicate_timestamps,sampling_k,input_rows,sampled_rows,retained_rows,zero_delta_count,zero_delta_ratio,duplicate_timestamp_count,bit_count,bits_per_second,p0,p1,shannon_entropy,lag1_autocorrelation,monobit_z,monobit_pvalue,runs_count,runs_z,runs_pvalue,longest_run_0,longest_run_1
BNBUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.389785+00:00,2026-01-31T23:59:59.421880+00:00,2678399.032095,0,3000,9400687,3134,3126,7,0.0022335673261008296,0,3126,0.0011671151171059428,0.5188739603326935,0.48112603966730644,0.9989719037022929,-0.013950315562873421,2.1105105160874404,0.034814406333099956,1583,0.7605288619887083,0.4469385239024126,16,9
BNBUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.002674+00:00,2026-02-28T23:59:56.402770+00:00,2419196.400096,0,3000,12973782,4325,4315,9,0.0020809248554913293,0,4315,0.001783650140942988,0.5047508690614138,0.4952491309385863,0.9999348735820903,0.0008370182161167905,0.6241564411555177,0.5325248501800874,2156,-0.0702005436010636,0.9440340416635721,13,9
BNBUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:01.627402+00:00,2026-03-31T23:59:57.197732+00:00,2678395.57033,2,3000,8571739,2858,2850,7,0.00244926522043387,0,2850,0.0010640698601696301,0.5035087719298246,0.4964912280701754,0.9999644762848319,-0.03128973436536938,0.3746343246326776,0.7079324417918873,1470,1.6513912246334366,0.09865871553650846,9,8
BTCUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.039409+00:00,2026-01-31T23:59:59.765674+00:00,2678399.726265,0,3000,30712691,10238,10234,3,0.0002930259816370385,0,10234,0.0038209382638607135,0.5027359781121752,0.49726402188782487,0.999978401084801,0.03427187965616166,0.5535607903054655,0.5798794664059402,4942,-3.4767698992485743,0.0005074931530446795,15,11
BTCUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.006539+00:00,2026-02-28T23:59:59.996711+00:00,2419199.990172,0,3000,52474665,17492,17488,3,0.00017150697461696776,0,17488,0.007228836008203125,0.5108645928636779,0.48913540713632203,0.9996593835421329,0.015492256920763706,2.8735153690897914,0.004059313269059472,8605,-2.0559174945757555,0.0397904695223908,15,12
BTCUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.005709+00:00,2026-03-31T23:59:59.618442+00:00,2678399.612733,0,3000,38348867,12783,12782,0,0.0,0,12782,0.004772252780815419,0.5021123454858394,0.49788765451416056,0.999987125341198,-0.001973908412853886,0.47763303117630157,0.6329114167484355,6404,0.21431140847504254,0.8303042220379726,12,13
DOGEUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.293938+00:00,2026-01-31T23:59:59.449385+00:00,2678399.155447,0,3000,5141718,1714,1708,5,0.0029171528588098016,0,1708,0.0006376943468364224,0.5122950819672132,0.48770491803278687,0.9995637743808937,-0.041082417582417555,1.0162612288412372,0.30950500613284926,889,1.671866367783385,0.09455067606446921,12,8
DOGEUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.009013+00:00,2026-02-28T23:59:58.295938+00:00,2419198.286925,0,3000,5142195,1715,1703,11,0.00641399416909621,0,1703,0.0007039522180567733,0.5044039929536113,0.49559600704638873,0.9999440366915757,-0.010665108950378152,0.3634828587544923,0.7162442153257751,861,0.41530304309959226,0.6779200737965205,8,15
DOGEUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.003065+00:00,2026-03-31T23:59:59.277849+00:00,2678399.274784,0,3000,4140164,1381,1367,13,0.00941346850108617,0,1367,0.000510379469136558,0.5010972933430871,0.49890270665691294,0.9999965258355483,-0.011717380888896548,0.08114037255597432,0.9353303188635519,692,0.40603053607063866,0.6847201638241298,9,11
ETHUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:01.317428+00:00,2026-01-31T23:59:59.498336+00:00,2678398.180908,0,3000,28926906,9643,9630,12,0.0012444260085035777,0,9630,0.00359543254944093,0.5067497403946002,0.4932502596053998,0.999868540533609,0.005320101902385008,1.3247386544507767,0.18525784774801068,4789,-0.5325174738035069,0.5943676427454829,13,13
