asset,date,source_file,timestamp_unit,start_time,end_time,duration_seconds,preview_duplicate_timestamps,sampling_k,input_rows,sampled_rows,retained_rows,zero_delta_count,zero_delta_ratio,duplicate_timestamp_count,bit_count,bits_per_second,p0,p1,shannon_entropy,lag1_autocorrelation,monobit_z,monobit_pvalue,runs_count,runs_z,runs_pvalue,longest_run_0,longest_run_1
BNBUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.389785+00:00,2026-01-31T23:59:59.421880+00:00,2678399.032095,0,7000,9400687,1343,1342,0,0.0,0,1342,0.0005010455813039588,0.496274217585693,0.503725782414307,0.9999599462179054,-0.009749858190550648,0.27297554521630707,0.7848720140035216,678,0.3297460362236249,0.7415918655311006,10,8
BNBUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.002674+00:00,2026-02-28T23:59:56.402770+00:00,2419196.400096,0,7000,12973782,1854,1850,3,0.0016181229773462784,0,1850,0.0007647167464066114,0.512972972972973,0.48702702702702705,0.999514340040955,-0.007709653402315823,1.115977331940665,0.26443183775214324,932,0.30824034615204743,0.7578994542389847,10,14
BNBUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:01.627402+00:00,2026-03-31T23:59:57.197732+00:00,2678395.57033,2,7000,8571739,1225,1222,2,0.0016326530612244899,0,1222,0.0004562432874130835,0.5073649754500819,0.49263502454991814,0.9998434825197378,-0.04852430508965808,0.5149166109215608,0.6066112927771016,641,1.667805564128686,0.09535433098765163,11,9
BTCUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.039409+00:00,2026-01-31T23:59:59.765674+00:00,2678399.726265,0,7000,30712691,4388,4385,2,0.00045578851412944393,0,4385,0.0016371716129596667,0.5069555302166477,0.4930444697833523,0.999860402054715,0.01212631273958601,0.9211811366018167,0.3569558649777375,2166,-0.8180101671907667,0.41335138175949204,13,11
BTCUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.006539+00:00,2026-02-28T23:59:59.996711+00:00,2419199.990172,0,7000,52474665,7497,7494,2,0.0002667733760170735,0,7494,0.003097718266552734,0.5084067253803042,0.49159327461969576,0.9997960711266998,-0.0012218300298669656,1.4555049968435936,0.1455295078915093,3751,0.09381460612983882,0.9252564288445794,12,10
BTCUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.005709+00:00,2026-03-31T23:59:59.618442+00:00,2678399.612733,0,7000,38348867,5479,5478,0,0.0,0,5478,0.0020452511917780367,0.5041986126323476,0.49580138736765245,0.9999491347416272,0.003030472753749555,0.6215081352452088,0.5342653435088485,2731,-0.2380184066280768,0.8118668179814996,10,13
DOGEUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.293938+00:00,2026-01-31T23:59:59.449385+00:00,2678399.155447,0,7000,5141718,735,730,4,0.005442176870748299,0,730,0.00027255086252376366,0.5041095890410958,0.4958904109589041,0.9999512689001178,-0.009695290858725758,0.2220699630592816,0.8242594200760975,369,0.22406407444996557,0.8227074462214372,9,7
DOGEUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.009013+00:00,2026-02-28T23:59:58.295938+00:00,2419198.286925,0,7000,5142195,735,732,2,0.0027210884353741495,0,732,0.00030257957934090314,0.5027322404371585,0.4972677595628415,0.9999784600582144,-0.028775901305545606,0.14784425419091457,0.882465683286275,377,0.7405580026397568,0.458961480199498,10,9
DOGEUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.003065+00:00,2026-03-31T23:59:59.277849+00:00,2678399.274784,0,7000,4140164,592,588,3,0.005067567567567568,0,588,0.00021953410962128464,0.5153061224489797,0.4846938775510204,0.9993239127408647,-0.009364470779597992,0.7423074889580903,0.4579010554402548,297,0.18801748109834004,0.8508629476264048,8,6
ETHUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:01.317428+00:00,2026-01-31T23:59:59.498336+00:00,2678398.180908,0,7000,28926906,4133,4125,7,0.0016936849745947254,0,4125,0.0015400996122994638,0.5059393939393939,0.49406060606060603,0.9998982114303576,0.014404103858211037,0.7629289652782925,0.4455057607540425,2033,-0.9409529198326176,0.34672898643684424,11,11
ETHUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.015509+00:00,2026-02-28T23:59:58.266547+00:00,2419198.251038,1,7000,46252798,6608,6604,3,0.0004539951573849879,0,6604,0.002729830015860187,0.5124167171411266,0.4875832828588734,0.9995550996400474,-0.017142784751001897,2.018089002568896,0.043581992821056785,3357,1.3800571725433135,0.16756904229426473,10,8
ETHUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.002784+00:00,2026-03-31T23:59:59.002620+00:00,2678398.999836,0,7000,33102610,4729,4718,10,0.002114611968703743,0,4718,0.0017615000604050725,0.5040271301398898,0.49597286986011024,0.9999532048806741,0.011175114793120684,0.553228606121939,0.5801068811422992,2333,-0.7818447235195015,0.4343058337781138,10,9
SOLUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.629785+00:00,2026-01-31T23:59:59.496291+00:00,2678398.866506,0,7000,8257608,1180,1169,10,0.00847457627118644,0,1169,0.0004364547844679209,0.514114627887083,0.48588537211291705,0.9994250883673435,-0.02650363063524734,0.9651763779473037,0.33445647645096577,600,0.8765055879616557,0.3807552399227201,10,8
SOLUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.004197+00:00,2026-02-28T23:59:58.990921+00:00,2419198.986724,4,7000,8564358,1224,1221,2,0.0016339869281045752,0,1221,0.0005047125129849025,0.506961506961507,0.49303849303849306,0.9998601620365675,-0.018229835164793377,0.4865092359773211,0.6266061585691214,622,0.6081228871916672,0.5431059736458512,15,8
SOLUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.004999+00:00,2026-03-31T23:59:58.659385+00:00,2678398.654386,0,7000,6495127,928,920,7,0.007543103448275862,0,920,0.00034348882250723135,0.5021739130434782,0.49782608695652175,0.9999863638980502,0.009775689603348557,0.1318760946791574,0.8950822971464291,456,-0.3293023029099851,0.7419272036348874,8,9
