asset,date,source_file,timestamp_unit,start_time,end_time,duration_seconds,preview_duplicate_timestamps,sampling_k,input_rows,sampled_rows,retained_rows,zero_delta_count,zero_delta_ratio,duplicate_timestamp_count,bit_count,bits_per_second,p0,p1,shannon_entropy,lag1_autocorrelation,monobit_z,monobit_pvalue,runs_count,runs_z,runs_pvalue,longest_run_0,longest_run_1
BNBUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.389785+00:00,2026-01-31T23:59:59.421880+00:00,2678399.032095,0,50,9400687,188014,177641,10372,0.05516610465178125,228,177641,0.06632357534159207,0.49883191380368275,0.5011680861963173,0.999996063097012,0.19533447477408694,0.9846377724540898,0.3248020288845496,71471,-82.33070691426711,0.0,26,25
BNBUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.002674+00:00,2026-02-28T23:59:56.402770+00:00,2419196.400096,0,50,12973782,259476,252315,7160,0.027594074211102375,444,252315,0.10429703019977521,0.49787368963398926,0.5021263103660107,0.9999869545472391,0.11081407523077104,2.136132497168434,0.03266861560859869,112176,-55.664861618628045,0.0,23,26
BNBUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:01.627402+00:00,2026-03-31T23:59:57.197732+00:00,2678395.57033,2,50,8571739,171435,165600,5834,0.034030390527021906,116,165600,0.061828059243540616,0.4989734299516908,0.5010265700483092,0.9999969592408826,0.13355391738613642,0.8355044182110838,0.40343376035309075,71742,-54.35069757629808,0.0,19,20
BTCUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.039409+00:00,2026-01-31T23:59:59.765674+00:00,2678399.726265,0,50,30712691,614254,577879,36374,0.059216545598400665,9163,577879,0.21575532372303743,0.506130176040313,0.49386982395968704,0.9998915670413069,0.47313487275467125,9.320117729472859,1.162112817232823e-20,152210,-359.67034253395656,0.0,62,70
BTCUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.006539+00:00,2026-02-28T23:59:59.996711+00:00,2419199.990172,0,50,52474665,1049494,1024204,25289,0.0240963740621671,15727,1024204,0.423364750397168,0.5159421365274887,0.48405786347251134,0.9992665488549208,0.3903486530087196,32.26782950375404,1.9781667693098643e-228,311887,-395.0451667009004,0.0,53,48
BTCUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.005709+00:00,2026-03-31T23:59:59.618442+00:00,2678399.612733,0,50,38348867,766978,753738,13239,0.017261251300558816,19912,753738,0.281413571155238,0.5100432776375876,0.4899567223624124,0.9997089385560392,0.41439246570051436,17.438762767643592,4.190476239965563e-68,220609,-359.76849270467943,0.0,58,51
DOGEUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.293938+00:00,2026-01-31T23:59:59.449385+00:00,2678399.155447,0,50,5141718,102835,97305,5529,0.05376574123596052,4,97305,0.036329536545034,0.5039514927290478,0.4960485072709522,0.9999549461996898,0.03461453712861655,2.4652374768519922,0.013692246975399358,46966,-10.800722622506402,3.415051839904809e-27,18,22
DOGEUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.009013+00:00,2026-02-28T23:59:58.295938+00:00,2419198.286925,0,50,5142195,102844,97068,5775,0.05615300843996733,3,97068,0.04012403634899288,0.5039559896155272,0.49604401038447277,0.9999548435958198,0.027806489466387235,2.4650355067320775,0.013699967477953837,47182,-8.666482394913489,4.456755980494591e-18,17,18
DOGEUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.003065+00:00,2026-03-31T23:59:59.277849+00:00,2678399.274784,0,50,4140164,82804,76775,6028,0.07279841553548137,0,76775,0.02866450895607845,0.504200586128297,0.495799413871703,0.9999490869128975,0.023662867384890433,2.327822180816888,0.019921547773434366,37477,-6.560204868537515,5.373390354473721e-11,16,19
ETHUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:01.317428+00:00,2026-01-31T23:59:59.498336+00:00,2678398.180908,0,50,28926906,578539,565610,12928,0.022345943834382816,1946,565610,0.21117472526368478,0.4996693834974629,0.5003306165025371,0.9999996846058593,0.30173994282537436,0.49729382049019943,0.6189818688111997,197472,-226.9308313099769,0.0,37,34
ETHUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.015509+00:00,2026-02-28T23:59:58.266547+00:00,2419198.251038,1,50,46252798,925056,908960,16095,0.017398946658364466,4554,908960,0.37572778486012653,0.5019252772399225,0.49807472276007747,0.9999893047199374,0.2387310607784936,3.6710952969730766,0.00024151326308389872,345977,-227.6056635948058,0.0,30,30
ETHUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.002784+00:00,2026-03-31T23:59:59.002620+00:00,2678398.999836,0,50,33102610,662053,651419,10633,0.016060647712494318,1881,651419,0.24321208305405084,0.49909965782391974,0.5009003421760803,0.9999976610552713,0.2798333504020179,1.453341922977588,0.146128842850973,234565,-225.85604867922913,0.0,30,33
SOLUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.629785+00:00,2026-01-31T23:59:59.496291+00:00,2678398.866506,0,50,8257608,165153,146861,18291,0.11075184828613467,46,146861,0.054831639094733396,0.5013039540790272,0.4986960459209729,0.9999950939765312,0.06255664259403441,0.9994142407104094,0.3175940640858314,68837,-23.97575177865232,4.97986947972724e-127,39,19
SOLUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.004197+00:00,2026-02-28T23:59:58.990921+00:00,2419198.986724,4,50,8564358,171288,155607,15680,0.09154173088599318,38,155607,0.06432170352828971,0.5010121652624882,0.4989878347375118,0.9999970439778245,0.031562937580158094,0.7985387375497576,0.4245579226944282,75348,-12.453143802950592,1.3444312264197533e-35,19,16
SOLUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/SOLUSDT/SOLUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.004999+00:00,2026-03-31T23:59:58.659385+00:00,2678398.654386,0,50,6495127,129903,115406,14496,0.11159095632895315,28,115406,0.043087685924206025,0.5038819472124499,0.49611805278755006,0.9999565181364649,0.032635115352562624,2.637508180975052,0.008351761100671215,55817,-11.089564925002222,1.4097171684051186e-28,17,15
