asset,date,source_file,timestamp_unit,start_time,end_time,duration_seconds,preview_duplicate_timestamps,sampling_k,input_rows,sampled_rows,retained_rows,zero_delta_count,zero_delta_ratio,duplicate_timestamp_count,bit_count,bits_per_second,p0,p1,shannon_entropy,lag1_autocorrelation,monobit_z,monobit_pvalue,runs_count,runs_z,runs_pvalue,longest_run_0,longest_run_1
BNBUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.389785+00:00,2026-01-01T12:14:33.493825+00:00,44073.10404,0,50,100000,2000,1735,264,0.132,4,1735,0.03936641264081022,0.49106628242074923,0.5089337175792508,0.9997697009837733,0.22926461840243903,0.7442381943393827,0.45673238498695523,669,-9.571585099112164,1.052790083994286e-21,14,15
BNBUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.002674+00:00,2026-02-01T05:16:00.311841+00:00,18960.309167,0,50,100000,2000,1928,71,0.0355,0,1928,0.10168610559133928,0.5,0.5,1.0,0.1707320225953646,0.0,1.0,800,-7.517494880756252,5.5835744305440046e-14,13,14
BNBUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BNBUSDT/BNBUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:01.627402+00:00,2026-03-01T06:04:19.779152+00:00,21858.15175,2,50,100000,2000,1939,60,0.03,6,1939,0.08870832365778593,0.481175863847344,0.518824136152656,0.9989773258329135,0.10399214622196286,1.6578069484375366,0.0973564383933892,868,-4.600781640115192,4.2090848790074335e-06,16,10
BTCUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.039409+00:00,2026-01-01T06:21:01.272186+00:00,22861.232777,0,50,100000,2000,1656,343,0.1715,15,1656,0.07243703855139658,0.5102657004830917,0.4897342995169082,0.9996959029350286,0.4958602826793443,0.8355044182110838,0.40343376035309075,418,-20.19701304603394,1.0400072477073963e-90,26,22
BTCUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.006539+00:00,2026-02-01T01:04:17.222034+00:00,3857.215495,0,50,100000,2000,1985,14,0.007,29,1985,0.5146199382878918,0.5103274559193955,0.4896725440806045,0.999692232952047,0.41911872346654955,0.9202452854486288,0.35744459423635105,577,-18.690369879081487,5.930045943489558e-78,18,31
BTCUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/BTCUSDT/BTCUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.005709+00:00,2026-03-01T01:29:28.412285+00:00,5368.406576,0,50,100000,2000,1979,20,0.01,75,1979,0.36863824898198244,0.585144012127337,0.414855987872663,0.9789800703364894,0.4595397599092774,7.575425016051915,3.579538118086415e-14,520,-20.46140341957791,4.754980384387619e-93,26,16
DOGEUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:00.293938+00:00,2026-01-01T18:16:27.560840+00:00,65787.266902,0,50,100000,2000,1870,129,0.0645,0,1870,0.028424953460760807,0.4850267379679144,0.5149732620320856,0.9993530029286775,0.07996621230791225,1.2949924121760648,0.1953228470512475,860,-3.480251959578293,0.0005009424357231973,18,22
DOGEUSDT,aggTrades-2026-02,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-02.csv,us,2026-02-01T00:00:00.009013+00:00,2026-02-01T15:40:18.170788+00:00,56418.161775,0,50,100000,2000,1885,114,0.057,0,1885,0.03341122682297814,0.5055702917771883,0.4944297082228117,0.9999104698303165,-0.008606232192447784,0.48368611169012266,0.6286086511434985,951,0.3510153716283165,0.7255768163623002,10,11
DOGEUSDT,aggTrades-2026-03,data/raw/binance/spot/aggTrades/DOGEUSDT/DOGEUSDT-aggTrades-2026-03.csv,us,2026-03-01T00:00:00.003065+00:00,2026-03-01T16:54:34.635694+00:00,60874.632629,0,50,100000,2000,1886,113,0.0565,0,1886,0.030981706476886903,0.5047720042417816,0.49522799575821846,0.9999342928288684,0.0471180433588226,0.4144781691526536,0.6785239517413577,899,-2.069172514540319,0.03852990095003975,8,11
ETHUSDT,aggTrades-2026-01,data/raw/binance/spot/aggTrades/ETHUSDT/ETHUSDT-aggTrades-2026-01.csv,us,2026-01-01T00:00:01.317428+00:00,2026-01-01T12:07:04.931891+00:00,43623.614463,0,50,100000,2000,1780,219,0.1095,9,1780,0.04080358819211858,0.47415730337078654,0.5258426966292135,0.9980721478768326,0.3428184734133621,2.1806091304438953,0.029212339226524227,584,-14.483262443765252,1.545824034824704e-47,10,12
